vidId,frameNum,timestamp,detectedObjId,detectedObjClass,confidence,bbox_info
2,7000,291.95833333333337,0,person,0.9973226,"107,3,411,349"
2,7000,291.95833333333337,1,chair,0.98305815,"41,191,136,358"
2,7000,291.95833333333337,2,dining table,0.95810556,"126,276,640,354"
2,7000,291.95833333333337,3,person,0.9537262,"470,1,566,168"
2,7000,291.95833333333337,4,person,0.8617936,"560,161,639,286"
2,7000,291.95833333333337,5,chair,0.7342157,"293,157,416,287"
2,7000,291.95833333333337,6,person,0.70482296,"0,164,47,354"
2,7000,291.95833333333337,7,person,0.66520745,"551,4,640,220"
2,7000,291.95833333333337,8,bottle,0.500343,"336,8,395,132"
1,4000,166.83333333333334,0,person,0.9695963,"179,329,200,350"
1,4000,166.83333333333334,1,person,0.9315575,"286,318,299,343"
1,4000,166.83333333333334,2,person,0.89252913,"297,320,313,345"
1,4000,166.83333333333334,3,person,0.8616368,"55,305,65,320"
1,4000,166.83333333333334,4,umbrella,0.8309929,"418,272,439,279"
1,4000,166.83333333333334,5,person,0.8189923,"347,324,363,346"
1,4000,166.83333333333334,6,person,0.7259624,"401,332,413,342"
1,4000,166.83333333333334,7,person,0.54636043,"26,287,34,308"
1,4000,166.83333333333334,8,person,0.528468,"313,302,323,320"
2,5000,208.54166666666669,0,person,0.9978067,"113,138,297,323"
2,5000,208.54166666666669,1,person,0.9933836,"424,19,639,360"
2,5000,208.54166666666669,2,person,0.91346383,"0,256,70,346"
2,5000,208.54166666666669,3,sports ball,0.78502923,"122,273,159,308"
2,6500,271.1041666666667,0,person,0.9992142,"0,20,255,356"
2,6500,271.1041666666667,1,person,0.99651414,"368,67,529,243"
2,6500,271.1041666666667,2,cup,0.99345833,"353,206,385,245"
2,6500,271.1041666666667,3,person,0.9862461,"154,142,257,240"
2,6500,271.1041666666667,4,dining table,0.9591658,"124,214,582,346"
2,6500,271.1041666666667,5,bottle,0.952497,"279,172,300,233"
2,6500,271.1041666666667,6,person,0.92514867,"586,29,640,360"
2,6500,271.1041666666667,7,cup,0.8989891,"269,216,294,240"
2,6500,271.1041666666667,8,potted plant,0.78126967,"540,69,590,132"
2,6500,271.1041666666667,9,potted plant,0.7768778,"499,77,572,186"
2,6500,271.1041666666667,10,person,0.76329213,"588,191,639,356"
2,6500,271.1041666666667,11,cup,0.6269084,"308,204,333,234"
2,6500,271.1041666666667,12,bottle,0.5185415,"351,322,370,359"
2,6400,266.93333333333334,0,person,0.99822885,"1,31,221,359"
2,6400,266.93333333333334,1,person,0.99780625,"367,60,519,237"
2,6400,266.93333333333334,2,cup,0.99359095,"339,200,372,241"
2,6400,266.93333333333334,3,bottle,0.9686775,"267,167,287,230"
2,6400,266.93333333333334,4,person,0.9635672,"131,137,232,237"
2,6400,266.93333333333334,5,dining table,0.9487222,"115,212,582,354"
2,6400,266.93333333333334,6,cup,0.94757086,"256,212,281,237"
2,6400,266.93333333333334,7,person,0.88666725,"546,180,640,355"
2,6400,266.93333333333334,8,handbag,0.84505105,"397,23,416,93"
2,6400,266.93333333333334,9,remote,0.7416258,"556,221,583,234"
2,6400,266.93333333333334,10,chair,0.69097966,"324,138,361,186"
2,6400,266.93333333333334,11,potted plant,0.6745801,"531,64,575,128"
2,6400,266.93333333333334,12,potted plant,0.60632396,"493,74,556,181"
2,6400,266.93333333333334,13,person,0.5360592,"108,138,234,358"
2,6400,266.93333333333334,14,remote,0.5341248,"553,221,583,250"
2,2700,112.61250000000001,0,person,0.9983412,"230,79,426,335"
2,2700,112.61250000000001,1,person,0.9941257,"173,49,303,274"
2,2700,112.61250000000001,2,person,0.9870821,"471,74,614,249"
2,2700,112.61250000000001,3,person,0.96988255,"297,49,327,106"
2,2700,112.61250000000001,4,bowl,0.929022,"411,164,569,296"
2,2700,112.61250000000001,5,person,0.8728738,"366,70,415,157"
2,2700,112.61250000000001,6,bowl,0.8556759,"45,228,158,286"
2,2700,112.61250000000001,7,person,0.8348339,"384,51,415,83"
2,2700,112.61250000000001,8,sink,0.66787153,"405,167,517,202"
2,2700,112.61250000000001,9,remote,0.59767073,"154,118,205,142"
2,1600,66.73333333333333,0,person,0.9996866,"144,4,406,355"
2,1600,66.73333333333333,1,person,0.99726033,"496,151,591,279"
2,1600,66.73333333333333,2,person,0.9852974,"405,164,479,264"
2,1600,66.73333333333333,3,person,0.98527616,"203,265,322,358"
2,1600,66.73333333333333,4,bottle,0.9361246,"413,255,431,301"
2,1600,66.73333333333333,5,bottle,0.9299917,"397,268,416,306"
2,1600,66.73333333333333,6,dining table,0.92940736,"300,248,640,359"
2,1600,66.73333333333333,7,bottle,0.9007017,"375,254,394,303"
2,1600,66.73333333333333,8,person,0.88609993,"496,163,530,210"
2,1600,66.73333333333333,9,bowl,0.85965234,"426,304,482,340"
2,1600,66.73333333333333,10,cup,0.8340754,"342,305,366,344"
2,1600,66.73333333333333,11,cup,0.80138177,"370,303,397,336"
2,1600,66.73333333333333,12,bowl,0.7252535,"399,303,513,356"
2,1600,66.73333333333333,13,cup,0.71233994,"359,259,380,287"
2,1600,66.73333333333333,14,cup,0.6823747,"373,324,398,352"
2,1600,66.73333333333333,15,book,0.6459732,"535,139,569,149"
2,1600,66.73333333333333,16,handbag,0.62352586,"319,171,411,239"
2,1600,66.73333333333333,17,backpack,0.5537532,"1,290,63,360"
2,3200,133.46666666666667,0,person,0.9987037,"270,4,527,352"
2,3200,133.46666666666667,1,bowl,0.98400635,"162,85,362,158"
2,3200,133.46666666666667,2,dining table,0.7443513,"4,119,351,349"
2,3200,133.46666666666667,3,tv,0.7217402,"159,1,325,70"
2,7100,296.12916666666666,0,person,0.9990509,"162,43,399,329"
2,7100,296.12916666666666,1,person,0.8213811,"70,337,99,359"
2,7100,296.12916666666666,2,book,0.66721773,"10,268,186,356"
2,4000,166.83333333333334,0,person,0.99823976,"0,126,108,301"
2,4000,166.83333333333334,1,person,0.9977125,"46,57,228,285"
2,4000,166.83333333333334,2,person,0.99638957,"222,113,331,271"
2,4000,166.83333333333334,3,person,0.99510384,"489,108,640,357"
2,4000,166.83333333333334,4,person,0.9950033,"306,113,452,269"
2,4000,166.83333333333334,5,person,0.99496824,"382,107,544,318"
2,4000,166.83333333333334,6,tv,0.9756621,"93,10,163,76"
2,4000,166.83333333333334,7,teddy bear,0.933059,"155,143,219,210"
2,4000,166.83333333333334,8,chair,0.90673363,"96,77,127,114"
2,4000,166.83333333333334,9,refrigerator,0.7404871,"12,63,90,172"
2,4000,166.83333333333334,10,vase,0.6724771,"428,37,447,67"
2,4000,166.83333333333334,11,potted plant,0.6286236,"421,0,459,67"
2,4000,166.83333333333334,12,person,0.6200285,"579,255,639,359"
2,4000,166.83333333333334,13,potted plant,0.58096486,"394,17,425,66"
2,4000,166.83333333333334,14,book,0.537701,"574,0,587,64"
2,4000,166.83333333333334,15,book,0.52504957,"583,0,596,64"
1,5000,208.54166666666669,0,boat,0.7187355,"213,221,403,356"
3,100,4.170833333333333,0,car,0.7387742,"35,262,188,354"
3,100,4.170833333333333,1,bus,0.6860443,"3,17,385,354"
3,100,4.170833333333333,2,car,0.5719229,"277,77,298,92"
3,100,4.170833333333333,3,train,0.5286325,"140,2,639,356"
3,3400,141.80833333333334,0,chair,0.79346603,"544,168,572,205"
3,3400,141.80833333333334,1,sports ball,0.7326766,"232,91,255,121"
3,0,0.0,0,train,0.9394689,"145,16,640,329"
2,2300,95.92916666666667,0,person,0.7964005,"8,1,333,321"
2,2300,95.92916666666667,1,person,0.5760005,"3,4,123,358"
1,2200,91.75833333333334,0,car,0.99207556,"364,340,406,359"
1,2200,91.75833333333334,1,car,0.98533475,"408,331,450,350"
1,2200,91.75833333333334,2,car,0.97850275,"268,314,283,327"
1,2200,91.75833333333334,3,car,0.97541434,"23,334,69,354"
1,2200,91.75833333333334,4,car,0.9681175,"553,330,599,349"
1,2200,91.75833333333334,5,car,0.96303093,"224,256,236,265"
1,2200,91.75833333333334,6,car,0.90784544,"575,306,615,325"
1,2200,91.75833333333334,7,car,0.902218,"523,299,542,314"
1,2200,91.75833333333334,8,car,0.8596514,"373,308,390,322"
1,2200,91.75833333333334,9,car,0.8531117,"432,304,450,319"
1,2200,91.75833333333334,10,car,0.8525273,"541,323,577,338"
1,2200,91.75833333333334,11,car,0.84552175,"364,322,406,341"
1,2200,91.75833333333334,12,car,0.84045947,"323,309,336,323"
1,2200,91.75833333333334,13,car,0.8393677,"289,311,303,325"
1,2200,91.75833333333334,14,car,0.83742297,"468,299,487,316"
1,2200,91.75833333333334,15,car,0.836321,"331,320,356,342"
1,2200,91.75833333333334,16,car,0.82378316,"408,304,426,319"
1,2200,91.75833333333334,17,car,0.81768423,"393,307,409,323"
1,2200,91.75833333333334,18,truck,0.7467359,"196,282,223,305"
1,2200,91.75833333333334,19,car,0.73725927,"239,246,247,254"
1,2200,91.75833333333334,20,truck,0.7037154,"72,310,138,345"
1,2200,91.75833333333334,21,car,0.6972494,"265,248,272,254"
1,2200,91.75833333333334,22,car,0.6524798,"569,293,592,307"
1,2200,91.75833333333334,23,car,0.63888806,"548,295,566,311"
1,2200,91.75833333333334,24,car,0.629328,"611,287,632,303"
1,2200,91.75833333333334,25,car,0.5674537,"481,227,490,234"
1,2200,91.75833333333334,26,truck,0.5620234,"611,288,632,302"
1,2200,91.75833333333334,27,car,0.55952024,"199,295,214,308"
1,2200,91.75833333333334,28,car,0.5319199,"264,231,276,238"
1,2200,91.75833333333334,29,car,0.5213309,"494,295,518,314"
1,2200,91.75833333333334,30,truck,0.5210789,"197,287,215,308"
2,6800,283.6166777777778,0,person,0.9973411,"40,0,442,233"
2,6800,283.6166777777778,1,cup,0.98140645,"0,194,107,303"
2,6800,283.6166777777778,2,dining table,0.9660121,"9,149,623,349"
2,6800,283.6166777777778,3,cup,0.9645862,"52,264,137,357"
2,6800,283.6166777777778,4,spoon,0.9289849,"97,260,127,311"
2,6800,283.6166777777778,5,bottle,0.6483722,"160,211,246,353"
1,2700,112.61250000000001,0,fire hydrant,0.99571407,"549,51,598,154"
1,2700,112.61250000000001,1,person,0.9113336,"607,35,639,127"
1,2700,112.61250000000001,2,car,0.7549587,"302,56,315,67"
1,2700,112.61250000000001,3,car,0.73653525,"314,14,446,105"
1,2700,112.61250000000001,4,car,0.6945712,"188,56,213,65"
1,2700,112.61250000000001,5,car,0.6728616,"453,61,465,68"
1,2700,112.61250000000001,6,truck,0.61356664,"315,13,446,107"
1,2700,112.61250000000001,7,car,0.5183381,"205,57,216,64"
2,1700,70.90416666666667,0,person,0.9981164,"169,2,402,352"
2,1700,70.90416666666667,1,handbag,0.8979413,"123,131,196,283"
2,1700,70.90416666666667,2,backpack,0.61147904,"481,179,560,299"
2,1700,70.90416666666667,3,handbag,0.60286885,"62,134,132,294"
2,1700,70.90416666666667,4,handbag,0.5803937,"424,134,460,246"
2,1700,70.90416666666667,5,handbag,0.51943475,"477,179,557,298"
2,5800,241.90833333333333,0,cup,0.993566,"116,278,212,358"
2,5800,241.90833333333333,1,person,0.9561718,"127,2,638,337"
2,5800,241.90833333333333,2,person,0.9341518,"3,0,380,287"
2,5800,241.90833333333333,3,chair,0.7815454,"535,53,640,203"
2,5800,241.90833333333333,4,vase,0.7628089,"302,179,416,349"
2,5800,241.90833333333333,5,person,0.7442621,"0,4,320,138"
2,5800,241.90833333333333,6,cell phone,0.6753958,"101,89,341,244"
2,5800,241.90833333333333,7,cup,0.5323545,"1,243,90,359"
1,3300,137.63750000000002,0,kite,0.7210641,"361,160,614,347"
3,1000,41.70833333333333,0,car,0.9948096,"276,235,340,260"
3,1000,41.70833333333333,1,person,0.9942942,"17,307,40,351"
3,1000,41.70833333333333,2,person,0.98906726,"53,290,74,332"
3,1000,41.70833333333333,3,person,0.98334485,"37,298,56,337"
3,1000,41.70833333333333,4,car,0.9817504,"239,226,293,249"
3,1000,41.70833333333333,5,car,0.9665247,"208,216,258,238"
3,1000,41.70833333333333,6,car,0.9593055,"256,280,364,345"
3,1000,41.70833333333333,7,car,0.9580617,"163,292,271,359"
3,1000,41.70833333333333,8,car,0.9382793,"116,278,185,328"
3,1000,41.70833333333333,9,car,0.9157027,"4,170,35,181"
3,1000,41.70833333333333,10,car,0.76093704,"68,249,126,280"
3,1000,41.70833333333333,11,traffic light,0.7381332,"25,146,31,153"
3,1000,41.70833333333333,12,car,0.71836627,"50,234,86,265"
3,1000,41.70833333333333,13,car,0.7055173,"33,227,64,251"
3,1000,41.70833333333333,14,traffic light,0.6791818,"9,143,14,149"
3,1000,41.70833333333333,15,car,0.6633581,"24,220,51,243"
3,1000,41.70833333333333,16,car,0.5979094,"102,278,123,299"
3,1000,41.70833333333333,17,car,0.58651716,"0,196,12,208"
3,1000,41.70833333333333,18,car,0.5783453,"9,213,35,230"
2,3900,162.6625,0,person,0.99837613,"231,99,450,358"
2,3900,162.6625,1,person,0.99816304,"1,154,178,354"
2,3900,162.6625,2,person,0.98879075,"391,122,575,358"
2,3900,162.6625,3,person,0.91449344,"511,181,638,357"
2,3900,162.6625,4,book,0.53089577,"207,169,304,197"
2,3900,162.6625,5,tv,0.50333834,"27,35,126,108"
2,800,33.36666666666667,0,person,0.9996904,"369,79,506,321"
2,800,33.36666666666667,1,person,0.99915624,"227,79,336,316"
2,800,33.36666666666667,2,person,0.999019,"563,90,640,323"
2,800,33.36666666666667,3,person,0.99881554,"43,69,136,313"
2,800,33.36666666666667,4,person,0.998314,"131,62,211,319"
2,800,33.36666666666667,5,person,0.9962424,"0,97,66,311"
3,200,8.341666666666667,0,person,0.9996667,"89,45,552,356"
3,200,8.341666666666667,1,tie,0.5717027,"314,223,404,261"
3,200,8.341666666666667,2,cell phone,0.56512797,"189,259,228,305"
2,1200,50.050000000000004,0,person,0.998458,"274,55,640,356"
2,1200,50.050000000000004,1,person,0.9824311,"16,10,387,359"
2,1200,50.050000000000004,2,person,0.64346135,"250,184,384,353"
2,1200,50.050000000000004,3,tie,0.5091306,"467,292,533,318"
1,3700,154.32083333333335,0,frisbee,0.98425955,"279,25,386,128"
1,4300,179.34583333333333,0,vase,0.8344922,"519,219,640,355"
1,4300,179.34583333333333,1,potted plant,0.5647814,"463,25,640,354"
2,3000,125.125,0,person,0.99703133,"377,75,600,353"
2,3000,125.125,1,cup,0.95090604,"321,237,363,281"
2,3000,125.125,2,spoon,0.92665714,"379,206,426,287"
2,3000,125.125,3,person,0.88099045,"50,268,143,359"
2,3000,125.125,4,bottle,0.8637686,"0,276,44,358"
2,3000,125.125,5,cup,0.8220463,"114,239,158,285"
2,3000,125.125,6,bowl,0.6592395,"85,228,133,269"
2,3000,125.125,7,person,0.6408109,"52,270,236,360"
2,3000,125.125,8,cup,0.60165584,"80,227,133,275"
3,2500,104.27083333333333,0,cell phone,0.91616267,"174,81,585,353"
2,5100,212.7125,0,person,0.9981504,"280,4,375,291"
2,5100,212.7125,1,person,0.99695134,"424,109,559,223"
2,5100,212.7125,2,person,0.9924629,"472,22,496,86"
2,5100,212.7125,3,person,0.925002,"193,15,224,80"
2,5100,212.7125,4,person,0.8864818,"516,25,532,85"
2,5100,212.7125,5,person,0.8446964,"28,4,53,87"
2,5100,212.7125,6,person,0.6885172,"3,5,52,68"
2,5100,212.7125,7,bench,0.64440995,"577,14,639,142"
2,5100,212.7125,8,car,0.5772503,"340,315,558,356"
2,5600,233.56667777777778,0,person,0.9973162,"145,0,640,304"
2,5600,233.56667777777778,1,cup,0.9744028,"321,173,439,309"
2,5600,233.56667777777778,2,cup,0.9618234,"125,230,226,321"
2,5600,233.56667777777778,3,person,0.93050516,"123,0,412,256"
2,5600,233.56667777777778,4,bottle,0.7467061,"224,84,367,273"
2,5600,233.56667777777778,5,dining table,0.6506036,"41,238,640,350"
3,300,12.5125,0,kite,0.9489323,"207,11,390,239"
3,300,12.5125,1,kite,0.6755367,"291,170,405,245"
3,300,12.5125,2,person,0.5863645,"423,201,599,356"
3,300,12.5125,3,bus,0.5749865,"180,4,637,352"
3,300,12.5125,4,traffic light,0.54623705,"410,190,453,245"
2,5700,237.73751111111113,0,person,0.99639857,"126,1,639,343"
2,5700,237.73751111111113,1,bottle,0.91180354,"117,59,343,203"
2,5700,237.73751111111113,2,cup,0.89136183,"123,274,223,358"
2,5700,237.73751111111113,3,person,0.8831923,"68,3,378,199"
2,5700,237.73751111111113,4,vase,0.6622926,"312,162,432,350"
2,5700,237.73751111111113,5,cake,0.6081963,"308,128,432,348"
2,5700,237.73751111111113,6,tie,0.5897314,"441,87,498,263"
2,5700,237.73751111111113,7,cup,0.5726697,"0,244,100,358"
2,5700,237.73751111111113,8,remote,0.533876,"143,75,335,190"
2,2000,83.41666666666667,0,person,0.99645066,"127,224,244,358"
2,2000,83.41666666666667,1,person,0.99167293,"245,166,321,265"
2,2000,83.41666666666667,2,person,0.9914779,"212,94,277,234"
2,2000,83.41666666666667,3,person,0.991327,"429,54,555,270"
2,2000,83.41666666666667,4,person,0.9672124,"152,173,199,247"
2,2000,83.41666666666667,5,person,0.9590512,"316,164,485,340"
2,2000,83.41666666666667,6,laptop,0.95162624,"362,159,390,180"
2,2000,83.41666666666667,7,person,0.9429031,"336,131,392,174"
2,2000,83.41666666666667,8,bowl,0.9271774,"68,182,115,201"
2,2000,83.41666666666667,9,person,0.90485954,"418,196,504,313"
2,2000,83.41666666666667,10,person,0.7624381,"335,173,371,256"
2,2000,83.41666666666667,11,chair,0.69982964,"459,125,564,277"
2,2000,83.41666666666667,12,person,0.6784825,"331,154,418,285"
2,2000,83.41666666666667,13,bowl,0.6154459,"57,195,77,208"
2,2000,83.41666666666667,14,person,0.60902077,"334,133,398,253"
2,2000,83.41666666666667,15,book,0.57505786,"572,193,587,278"
2,2000,83.41666666666667,16,cup,0.570664,"477,127,492,146"
2,2000,83.41666666666667,17,book,0.5147441,"552,199,567,270"
2,2000,83.41666666666667,18,person,0.5011236,"340,124,355,152"
2,4900,204.37083333333334,0,person,0.9977022,"144,11,476,356"
2,4900,204.37083333333334,1,person,0.9916854,"442,120,640,359"
2,4900,204.37083333333334,2,person,0.9882017,"7,3,285,345"
2,4900,204.37083333333334,3,tie,0.71380377,"149,0,213,45"
2,4900,204.37083333333334,4,person,0.53387576,"2,3,135,349"
2,4600,191.85833333333335,0,person,0.99781215,"102,3,459,359"
2,4600,191.85833333333335,1,person,0.9976503,"391,3,638,348"
2,4600,191.85833333333335,2,person,0.9178121,"0,169,112,338"
2,7600,316.98333333333335,0,person,0.99824154,"332,168,415,356"
2,7600,316.98333333333335,1,person,0.99811685,"249,155,307,337"
2,7600,316.98333333333335,2,person,0.992969,"442,147,486,308"
2,7600,316.98333333333335,3,person,0.98955244,"304,144,373,347"
2,7600,316.98333333333335,4,person,0.98435843,"499,143,564,217"
2,7600,316.98333333333335,5,person,0.9789545,"454,177,612,358"
2,7600,316.98333333333335,6,person,0.9766888,"401,148,430,299"
2,7600,316.98333333333335,7,person,0.9521294,"536,137,639,337"
2,7600,316.98333333333335,8,person,0.9435555,"383,144,428,320"
2,7600,316.98333333333335,9,person,0.89443576,"478,141,511,198"
2,7600,316.98333333333335,10,tv,0.7828336,"0,229,80,356"
2,7600,316.98333333333335,11,tv,0.7800353,"47,0,181,342"
2,7600,316.98333333333335,12,chair,0.66956115,"189,175,229,218"
2,7600,316.98333333333335,13,dining table,0.5817345,"163,212,257,309"
2,7600,316.98333333333335,14,book,0.5240087,"158,334,204,360"
2,7600,316.98333333333335,15,keyboard,0.50856113,"99,334,162,359"
2,4500,187.6875,0,person,0.99693274,"403,14,636,351"
2,4500,187.6875,1,person,0.9949852,"115,24,361,323"
2,4500,187.6875,2,person,0.9794687,"0,100,83,358"
2,4500,187.6875,3,person,0.9751496,"563,20,638,284"
2,4400,183.51666666666668,0,person,0.9955764,"130,35,369,352"
2,4400,183.51666666666668,1,person,0.99528,"347,17,635,357"
2,4400,183.51666666666668,2,person,0.9821868,"0,126,80,357"
2,4400,183.51666666666668,3,person,0.94270056,"232,269,399,358"
2,4400,183.51666666666668,4,person,0.8229741,"516,40,640,324"
2,4400,183.51666666666668,5,person,0.5391057,"515,86,637,228"
2,1300,54.22083333333334,0,person,0.99934715,"284,29,537,345"
2,1300,54.22083333333334,1,person,0.9959543,"215,82,346,217"
2,1300,54.22083333333334,2,potted plant,0.98364484,"86,1,164,74"
2,1300,54.22083333333334,3,bottle,0.9778367,"127,153,168,263"
2,1300,54.22083333333334,4,dining table,0.97457224,"6,181,459,357"
2,1300,54.22083333333334,5,cup,0.94304353,"202,213,218,231"
2,1300,54.22083333333334,6,chair,0.92091405,"53,201,120,235"
2,1300,54.22083333333334,7,bowl,0.87990713,"37,272,220,358"
2,1300,54.22083333333334,8,bottle,0.875874,"545,112,561,143"
2,1300,54.22083333333334,9,bottle,0.84840494,"578,117,594,150"
2,1300,54.22083333333334,10,bowl,0.84186256,"70,24,100,36"
2,1300,54.22083333333334,11,book,0.83823144,"283,239,403,326"
2,1300,54.22083333333334,12,dining table,0.8340778,"0,103,98,242"
2,1300,54.22083333333334,13,chair,0.82352924,"464,199,553,351"
2,1300,54.22083333333334,14,bowl,0.7929942,"24,319,98,359"
2,1300,54.22083333333334,15,chair,0.7619839,"0,44,99,251"
2,1300,54.22083333333334,16,bottle,0.7536131,"589,120,608,152"
2,1300,54.22083333333334,17,toothbrush,0.7475663,"368,120,377,142"
2,1300,54.22083333333334,18,cup,0.7289649,"287,52,304,74"
2,1300,54.22083333333334,19,chair,0.7229766,"0,23,78,128"
2,1300,54.22083333333334,20,tv,0.71741813,"223,31,252,61"
2,1300,54.22083333333334,21,dining table,0.71458435,"118,76,216,166"
2,1300,54.22083333333334,22,bottle,0.70920295,"604,117,624,153"
2,1300,54.22083333333334,23,dining table,0.7006951,"2,200,253,355"
2,1300,54.22083333333334,24,bottle,0.6936855,"559,110,575,144"
2,1300,54.22083333333334,25,chair,0.6634831,"514,196,552,317"
2,1300,54.22083333333334,26,bottle,0.64156044,"571,112,586,147"
2,1300,54.22083333333334,27,cup,0.6152249,"270,59,282,72"
2,1300,54.22083333333334,28,cup,0.6025584,"77,285,193,359"
2,1300,54.22083333333334,29,book,0.58427846,"145,80,198,96"
2,1300,54.22083333333334,30,spoon,0.5595586,"183,201,203,218"
2,1300,54.22083333333334,31,potted plant,0.5147278,"555,0,613,54"
2,7800,325.325,0,person,0.9943169,"363,1,611,320"
2,7800,325.325,1,person,0.99172455,"511,17,639,355"
2,7800,325.325,2,person,0.9747497,"0,16,177,347"
2,7800,325.325,3,person,0.9311525,"144,5,423,358"
2,7800,325.325,4,person,0.8912502,"329,1,415,143"
2,7800,325.325,5,person,0.8232353,"520,3,635,142"
1,4200,175.175,0,vase,0.7981427,"451,206,639,356"
2,500,20.854166666666668,0,person,0.9981768,"131,0,236,242"
2,500,20.854166666666668,1,person,0.99723333,"183,76,320,357"
2,500,20.854166666666668,2,person,0.9953536,"298,58,396,359"
2,500,20.854166666666668,3,person,0.99407417,"382,96,492,355"
2,500,20.854166666666668,4,person,0.99143183,"536,80,599,280"
2,500,20.854166666666668,5,chair,0.98333967,"28,119,191,351"
2,500,20.854166666666668,6,person,0.9733873,"488,92,556,317"
2,500,20.854166666666668,7,person,0.971117,"587,59,638,259"
2,500,20.854166666666668,8,person,0.9703001,"472,84,530,316"
2,500,20.854166666666668,9,chair,0.9118734,"2,120,37,199"
2,500,20.854166666666668,10,person,0.8278842,"536,50,594,139"
2,500,20.854166666666668,11,person,0.7983129,"380,62,421,196"
2,500,20.854166666666668,12,person,0.7258458,"393,83,472,265"
2,500,20.854166666666668,13,person,0.7162108,"303,50,349,131"
2,500,20.854166666666668,14,person,0.67626864,"281,101,340,353"
2,500,20.854166666666668,15,person,0.6311211,"414,72,468,121"
2,500,20.854166666666668,16,tv,0.6247478,"102,57,138,88"
2,500,20.854166666666668,17,potted plant,0.52877766,"467,35,516,91"
2,500,20.854166666666668,18,skis,0.5008108,"609,226,638,266"
2,2800,116.78333333333335,0,vase,0.59027594,"242,172,282,213"
2,2800,116.78333333333335,1,sports ball,0.5688143,"182,151,204,174"
2,6000,250.25,0,person,0.9968444,"158,32,430,349"
2,6000,250.25,1,person,0.9939203,"348,1,594,86"
2,6000,250.25,2,dining table,0.9445749,"0,263,436,351"
2,6000,250.25,3,chair,0.90855557,"412,268,444,358"
2,6000,250.25,4,dining table,0.8472208,"369,45,640,293"
2,6000,250.25,5,pizza,0.842024,"482,36,575,92"
2,6000,250.25,6,knife,0.79496694,"375,80,428,97"
2,6000,250.25,7,person,0.7548012,"333,2,587,306"
3,3200,133.46666666666667,0,car,0.9953975,"68,314,117,342"
3,3200,133.46666666666667,1,car,0.9938095,"14,280,50,302"
3,3200,133.46666666666667,2,car,0.98311436,"37,298,78,319"
3,3200,133.46666666666667,3,car,0.9581595,"18,266,48,282"
3,3200,133.46666666666667,4,car,0.8654445,"0,266,17,281"
2,3400,141.80833333333334,0,person,0.99943024,"305,1,538,359"
2,3400,141.80833333333334,1,bowl,0.98273534,"165,50,367,121"
2,3400,141.80833333333334,2,dining table,0.77379054,"5,83,367,338"
2,3400,141.80833333333334,3,fork,0.6979209,"324,168,343,234"
2,4100,171.00416666666666,0,person,0.9980615,"391,109,542,314"
2,4100,171.00416666666666,1,person,0.9980095,"41,60,228,288"
2,4100,171.00416666666666,2,person,0.9977035,"0,126,107,302"
2,4100,171.00416666666666,3,person,0.99638665,"493,102,638,355"
2,4100,171.00416666666666,4,person,0.9913811,"365,107,458,261"
2,4100,171.00416666666666,5,person,0.987939,"223,115,353,272"
2,4100,171.00416666666666,6,tv,0.96682924,"92,12,163,75"
2,4100,171.00416666666666,7,chair,0.9181607,"96,78,128,116"
2,4100,171.00416666666666,8,teddy bear,0.91099614,"154,138,215,211"
2,4100,171.00416666666666,9,remote,0.8320609,"328,204,377,235"
2,4100,171.00416666666666,10,book,0.6396613,"583,0,595,66"
2,4100,171.00416666666666,11,potted plant,0.61368364,"416,0,460,69"
2,4100,171.00416666666666,12,potted plant,0.6007939,"392,19,422,65"
2,4100,171.00416666666666,13,refrigerator,0.59986967,"16,61,88,184"
2,4100,171.00416666666666,14,book,0.5314289,"573,0,587,66"
2,4100,171.00416666666666,15,cup,0.50728506,"406,49,426,69"
1,2600,108.44166666666668,0,person,0.959783,"294,23,540,326"
1,2600,108.44166666666668,1,person,0.7701217,"0,0,99,187"
1,2600,108.44166666666668,2,person,0.56949264,"566,10,640,307"
1,1600,66.73333333333333,0,train,0.5678317,"344,129,640,259"
2,6100,254.42083333333335,0,person,0.9230881,"101,3,470,351"
2,6100,254.42083333333335,1,tv,0.7473266,"387,4,635,143"
2,6100,254.42083333333335,2,person,0.6119252,"3,10,313,352"
2,6100,254.42083333333335,3,teddy bear,0.5197483,"248,176,494,317"
2,2500,104.27083333333334,0,person,0.9988159,"76,13,325,354"
2,2500,104.27083333333334,1,person,0.99535286,"333,84,607,314"
2,2500,104.27083333333334,2,person,0.97461194,"414,172,640,349"
2,2500,104.27083333333334,3,person,0.8903036,"206,56,390,309"
2,2500,104.27083333333334,4,chair,0.7185867,"0,191,72,319"
2,2500,104.27083333333334,5,sink,0.65504074,"7,250,168,359"
2,2500,104.27083333333334,6,chair,0.56961167,"42,155,84,255"
2,2500,104.27083333333334,7,person,0.543288,"1,1,80,180"
2,2500,104.27083333333334,8,chair,0.52211463,"526,79,565,150"
1,4500,187.6875,0,knife,0.79553473,"106,153,307,330"
1,4500,187.6875,1,knife,0.6705367,"362,180,508,288"
1,200,8.341666666666667,0,car,0.7311652,"292,332,300,338"
1,200,8.341666666666667,1,truck,0.5247546,"304,326,331,343"
1,2100,87.5875,0,car,0.5056094,"374,262,390,289"
3,2400,100.1,0,train,0.53659385,"43,0,630,320"
3,2400,100.1,1,sink,0.5322574,"560,241,638,254"
